id_oferta,titulo,quality_score,quality_pct,confidence_score,processing_time_ms,processed_at
1118026788,Responsable Administrativo Contable para Empresa Agropecuaria,15.0,62.5,1.00,12991,2025-11-22T19:39:13.292729
1118026862,Vendedores - Ejecutivos comerciales,15.0,62.5,1.00,13601,2025-11-22T19:40:13.994931
1118026907,Desarrollador FullStack,15.0,62.5,1.00,14881,2025-11-22T19:41:05.431001
1118026967,Soporte Tecnico - On Site - Microcentro - 1724,15.0,62.5,1.00,17336,2025-11-22T19:41:51.479039
1118027001,Analista Ecommerce - On site - Zona Norte - 1722,15.0,62.5,1.00,16945,2025-11-22T19:42:36.945712
2167119,Asesor Comercial OKM B2B (Vehículos 0 Km / Sector Automotriz).,15.0,62.5,1.00,16037,2025-11-22T19:49:56.927879
2167140,Analista de Contabilidad & Impuestos,15.0,62.5,1.00,13014,2025-11-22T19:51:32.903270
2167142,Project Manager Ingeniería Civil,15.0,62.5,1.00,14774,2025-11-22T19:51:48.193675
2167171,"Supervisor de Produccion, Industria Alimenticia",15.0,62.5,1.00,13389,2025-11-22T19:53:05.695741
2167180,Product Owner - Mix (On Site & Remoto) - Nuñez - 1741,15.0,62.5,1.00,15969,2025-11-22T19:53:53.938675
1117930205,Analista de planificación CABA,15.0,62.5,1.00,16358,2025-11-22T19:55:41.002434
1117992198,Proyectista Eléctrico,15.0,62.5,1.00,13680,2025-11-22T19:58:11.559543
1118017881,Supervisor/a de ventas,15.0,62.5,1.00,15352,2025-11-22T19:59:59.999456
1118018148,Analista de Impuestos,15.0,62.5,1.00,18230,2025-11-22T20:02:18.993372
1118018637,Ejecutivo de Ventas Medicina Laboral,15.0,62.5,1.00,18610,2025-11-22T20:04:06.143228
1118020225,Representante de atención al cliente,15.0,62.5,1.00,14376,2025-11-22T20:07:05.325575
1118020487,Supervisor Àrea Elèctrica (Z/ Norte GBA),15.0,62.5,1.00,15958,2025-11-22T20:07:21.799084
1118022863,Auxiliar Administrativo/a Contable,15.0,62.5,1.00,16067,2025-11-22T20:10:42.298020
1118023856,Content Analyst,15.0,62.5,1.00,17669,2025-11-22T20:13:05.993598
1118023908,Analista de validaciones,15.0,62.5,1.00,16884,2025-11-22T20:15:19.313817
1118023912,Coordinador/a de PRODUCCION de Congelados – Marcos Paz (Buenos Aires Interior),15.0,62.5,1.00,15518,2025-11-22T20:15:35.352999
1118023956,"Analista de compras Ssr. - con experiencia en farmacia, dermo cosmética o retail",15.0,62.5,1.00,16032,2025-11-22T20:16:35.605637
1118023970,Administracion Ventas 0km,15.0,62.5,1.00,16345,2025-11-22T20:16:52.467375
1118024107,Ejecutivo Comercial de Asistencia al Viajero,15.0,62.5,1.00,14022,2025-11-22T20:19:48.087203
1118024537,Analista de Liquidación de Sueldos Semi Senior o Senior,15.0,62.5,1.00,14180,2025-11-22T20:26:06.094699
1118024575,Analista de Auditoría Sr.,15.0,62.5,1.00,20696,2025-11-22T20:27:08.372980
1118024658,Creadora de contenido,15.0,62.5,1.00,14740,2025-11-22T20:28:04.544766
1118024740,Subencargada de Sucursal(Caba),15.0,62.5,1.00,13459,2025-11-22T20:29:39.991139
1118024886,JEFE DE PLANTA,15.0,62.5,1.00,17906,2025-11-22T20:33:47.158749
1118025009,VENDEDOR TELEFONICO,15.0,62.5,1.00,13004,2025-11-22T20:36:58.954010
1118025041,Product Owner - Mix (On Site & Remoto) - Nuñez - 1741,15.0,62.5,1.00,54279,2025-11-22T20:38:06.556186
1118025045,Gerente de Obra - CABA,15.0,62.5,1.00,20305,2025-11-22T20:38:27.378702
1118025062,Analista de Marketing JR - BELGRANO,15.0,62.5,1.00,21688,2025-11-22T20:39:55.797754
2162398,Analista de Payroll,15.0,62.5,1.00,24123,2025-11-22T20:44:31.690002
2162826,Encargado/a de Bar – BEHIND (Palermo),15.0,62.5,1.00,20932,2025-11-22T20:44:53.132005
2167001,Desarrollo Comercial Seguros de Vida y Retiro - Allaria Broker,15.0,62.5,1.00,23057,2025-11-22T20:47:17.581764
2167020,Vendedor de Autos Eléctricos 0 km - Nordelta,15.0,62.5,1.00,24644,2025-11-22T20:49:11.676505
1117896568,Supervisión de producción - Turno Rorativo,15.0,62.5,1.00,20905,2025-11-22T21:00:39.627581
1117931087,¡SUMATE A NUESTRO EQUIPO DE CALL CENTER!,15.0,62.5,1.00,19641,2025-11-22T21:01:47.740195
1117943935,Montador de bastidores y sistemas - Zona Sarandí,15.0,62.5,1.00,22724,2025-11-22T21:02:56.222816
1117968778,Técnico Mecánico o Electromecánico - GBA Oeste,15.0,62.5,1.00,21158,2025-11-22T21:04:20.622383
1118022051,Analista de Home Delivery,15.0,62.5,1.00,22129,2025-11-22T21:11:55.590472
1118022075,Analista de RECURSOS HUMANOS,15.0,62.5,1.00,23406,2025-11-22T21:13:06.270197
1118022196,Analista de Inventario - (req199725) - Eventual,15.0,62.5,1.00,20664,2025-11-22T21:17:04.025051
1118022264,Asistente Administrativo/Contable Semi-Senior,15.0,62.5,1.00,19700,2025-11-22T21:19:31.983163
1118022286,Analista de Comercio Exterior - Tesoreria,15.0,62.5,1.00,20256,2025-11-22T21:19:52.748764
1118022336,Vendedores de Autos Eléctricos 0 km - NORDELTA,15.0,62.5,1.00,24481,2025-11-22T21:21:31.946669
1118022343,Subencargada de Sucursal(Caba),15.0,62.5,1.00,19441,2025-11-22T21:22:12.142901
1118022409,Soporte administrativo del área comercial,15.0,62.5,1.00,19383,2025-11-22T21:23:35.659178
1118022413,Asistente de RRHH,15.0,62.5,1.00,22488,2025-11-22T21:24:27.397954
1118022455,Gerente comercial - copia,15.0,62.5,1.00,20374,2025-11-22T21:26:21.812525
1118022477,Analista cuentas a cobrar,15.0,62.5,1.00,22675,2025-11-22T21:26:45.008464
1118022720,ABOGADO MATRICULADO PCIA Y CABA,15.0,62.5,1.00,20674,2025-11-22T21:30:17.971596
1118022818,Administrativa /o de logística -Parque industrial Pilar .,15.0,62.5,1.00,20429,2025-11-22T21:32:14.085942
1118022849,Quality Engineer Senior con Pruebas de Perfomance,15.0,62.5,1.00,20142,2025-11-22T21:33:41.077191
1118022885,Desarrollador Fullstack JR,15.0,62.5,1.00,28875,2025-11-22T21:35:39.714169
1118023040,Administrativo contable. Neuquén Capital,15.0,62.5,1.00,21778,2025-11-22T21:41:14.850277
1118023047,Comprador Sr,15.0,62.5,1.00,19830,2025-11-22T21:41:35.191841
1118023078,Ferreteria Industrial Vendedor B2B,15.0,62.5,1.00,20334,2025-11-22T21:42:15.227527
1118023081,Ejecutivo/a de Cuentas – Consumo Masivo CABA Norte,15.0,62.5,1.00,20955,2025-11-22T21:42:56.346110
1118023153,Administrativo de subcontratos de obra,15.0,62.5,1.00,20903,2025-11-22T21:46:31.629870
1118023170,Base Talentos Digital Commerce,15.0,62.5,1.00,19240,2025-11-22T21:47:52.522039
1118023451,Diseñador/a UX,15.0,62.5,1.00,20579,2025-11-22T21:52:10.729207
1118023480,Técnico IT de Campo Onsite c/ movilidad - CABA y GBA,15.0,62.5,1.00,22497,2025-11-22T21:52:33.744418
2166959,Buscamos visitador médico u odontologo con perfil comercial,15.0,62.5,1.00,20434,2025-11-22T21:57:03.654568
1118021817,Modelista/ Tizadora con manejo de Audaces,15.0,62.5,1.00,20607,2025-11-22T22:00:20.409210
1118021837,Sales Representative / Visitador Médico / Odontólogo con Perfil Comercial,15.0,62.5,1.00,24584,2025-11-22T22:02:01.173715
1118021877,Planificador de Producción,15.0,62.5,1.00,20290,2025-11-22T22:04:10.766699
1118021358,Gerente de Procesamiento de Datos,15.0,62.5,1.00,21012,2025-11-22T22:07:35.612975
2166604,IT People Operations Specialist,15.0,62.5,1.00,21770,2025-11-22T22:12:27.210166
2166706,Project Manager,15.0,62.5,1.00,28017,2025-11-22T22:15:20.898973
2166827,Jefe/a de Infraestructura y Operaciones,15.0,62.5,1.00,21182,2025-11-22T22:17:09.261451
2166881,Bioquimico de Gestión de Calidad,15.0,62.5,1.00,20110,2025-11-22T22:20:16.089357
2166896,Analista créditos y cobranzas,15.0,62.5,1.00,22708,2025-11-22T22:22:08.967739
1117925089,335CO | PROJECT CONTROL MANAGER | CABA,15.0,62.5,1.00,22388,2025-11-22T22:23:58.147114
1117951605,COORDINADOR/A DE REDACCION DIGITAL,15.0,62.5,1.00,22725,2025-11-22T22:25:02.383165
1117965122,ESTUDIO CONTABLE BUSCA ASISTENTE DE AUDITORIA Y CONTABILIDAD,15.0,62.5,1.00,21701,2025-11-22T22:26:04.520071
1118017030,Ingeniero Elèctrico/ Electromecànico (Segundo Jefe de Obra),15.0,62.5,1.00,20419,2025-11-22T22:30:33.731511
1118017401,Project Manager,15.0,62.5,1.00,24084,2025-11-22T22:31:18.660566
1118019876,Técnico de Mantenimiento de Sistemas de Refrigeración Industrial con Amoníaco.,15.0,62.5,1.00,16085,2025-11-22T22:36:04.070433
1118019975,Proyectista Eléctrico Sr,15.0,62.5,1.00,20673,2025-11-22T22:38:23.735363
1118019991,Técnico de Automatización Industrial,15.0,62.5,1.00,20554,2025-11-22T22:39:26.858077
1118020486,Contador,15.0,62.5,1.00,19796,2025-11-22T22:45:36.989623
1118020574,Analista de Asuntos Regulatorios,15.0,62.5,1.00,20057,2025-11-22T22:47:20.760628
1118020579,Herrero/a con experiencia en Diseño Industrial,15.0,62.5,1.00,19847,2025-11-22T22:47:41.123292
1118020856,Ejecutivo Comercial Agro,15.0,62.5,1.00,16159,2025-11-22T22:56:08.680116
1118020885,Analista de Pago a Proveedores,15.0,62.5,1.00,25159,2025-11-22T22:57:33.944638
1118020901,Técnico de mantenimiento de maquinaria,15.0,62.5,1.00,17939,2025-11-22T22:58:12.458698
1118020913,Vendedor de calle rubro pastelería,15.0,62.5,1.00,15336,2025-11-22T22:58:42.632168
1118020976,Ejecutivo/a Comercial con dominio del inglés (CABA) Req199741,15.0,62.5,1.00,22361,2025-11-22T23:00:28.445179
1118020984,Vendedor de calle rubro gastronomía,15.0,62.5,1.00,14762,2025-11-22T23:00:57.480485
1118021188,Analista contable Junior - Área BPO,15.0,62.5,1.00,17946,2025-11-22T23:03:24.358692
1118021199,Analista contable Sr. y Ssr.- Área BPO,15.0,62.5,1.00,17270,2025-11-22T23:03:42.143385
1118021264,Auditor externo - Auditoría,15.0,62.5,1.00,14892,2025-11-22T23:04:14.222392
2166542,Responsable de Ventas Corporativas de Medicina Prepaga,15.0,62.5,1.00,17987,2025-11-22T23:06:28.151567
2166722,Secretaria bilingüe Dirección PyME Zona norte,15.0,62.5,1.00,13659,2025-11-22T23:07:46.235816
2166781,Gomero.,15.0,62.5,1.00,14851,2025-11-22T23:09:34.695296
2166797,Analista Service Delivery IT (Argentina y Uruguay),15.0,62.5,1.00,19526,2025-11-22T23:10:35.312895
1117868728,Jefe de obra,15.0,62.5,1.00,13898,2025-11-22T23:11:23.353990
1117993805,Analista contable Sr para RR.HH.,15.0,62.5,1.00,14582,2025-11-22T23:14:00.645645
1118015046,Responsable de Ventas Corporativas de Medicina Prepaga,15.0,62.5,1.00,16525,2025-11-22T23:14:59.121305
1118015331,Encargado de Taller,15.0,62.5,1.00,14276,2025-11-22T23:16:37.876548
1118018217,Encargado/a de cocina,15.0,62.5,1.00,12808,2025-11-22T23:19:31.664802
1118018325,Subencargada de Sucursal(Caba),15.0,62.5,1.00,13694,2025-11-22T23:21:25.218709
1118018352,Gerente de RRHH,15.0,62.5,1.00,14862,2025-11-22T23:22:08.678258
1118018432,Supervisor de mantenimiento Zona Sur,15.0,62.5,1.00,16376,2025-11-22T23:23:44.393811
1118018711,Community Manager,15.0,62.5,1.00,17686,2025-11-22T23:28:08.276926
1118018780,Ejecutivo de Ventas,15.0,62.5,1.00,13520,2025-11-22T23:30:18.117704
1118018886,Gerente de Produccion,15.0,62.5,1.00,14559,2025-11-22T23:32:32.742845
1118018907,Asistente Adminsitrativo/a - GBA Sur,15.0,62.5,1.00,15454,2025-11-22T23:33:44.772568
1118019010,TECNICO ELECTROMECANICO,15.0,62.5,1.00,14147,2025-11-22T23:35:27.106491
1118019023,Ejecutivo/a comercial para canal mayoristas/distribuidores,15.0,62.5,1.00,17495,2025-11-22T23:35:58.774331
1118019043,Supervisor de Ventas - zona GBA y CABA,15.0,62.5,1.00,17158,2025-11-22T23:36:31.832360
1118019089,Técnico electrónico de servicio e instalaciones,15.0,62.5,1.00,14840,2025-11-22T23:37:16.396629
1118019091,Analista Service Delivery IT (Argentina y Uruguay),15.0,62.5,1.00,19168,2025-11-22T23:37:54.935241
2166598,Analista Funcional Sr. / Empresa de Energía (1 día presencial),15.0,62.5,1.00,15530,2025-11-22T23:42:03.725336
2166601,Funcional Sap FICO / Importante Oportunidad!,15.0,62.5,1.00,16206,2025-11-22T23:42:20.443800
2166671,Middle Officer,15.0,62.5,1.00,18257,2025-11-22T23:44:49.748307
1116714246,Infrastructure & Cloud Sr. Engineer / Importante Petrolera - Excelentes Beneficios,15.0,62.5,1.00,17608,2025-11-22T23:47:19.380454
1117405469,"Vendedor Senior de Equipos para Gomerias, Talleres y Concesionarias (Servicio Post-Venta y Garantia)",15.0,62.5,1.00,13701,2025-11-22T23:47:33.595128
1118016222,Ejecutivo/a Comercial,15.0,62.5,1.00,16378,2025-11-22T23:55:03.776863
1118016223,Analista Contable Jr,15.0,62.5,1.00,14259,2025-11-22T23:55:18.550991
1118016256,Coordinador de operaciones,15.0,62.5,1.00,14447,2025-11-22T23:56:29.965851
1118016269,Administrativa Junior Contable,15.0,62.5,1.00,14546,2025-11-22T23:57:31.924540
1118016274,Jefe responsable de nomina,15.0,62.5,1.00,14169,2025-11-22T23:57:59.553808
1118016288,Analista de Vuelos para Importante Operador Mayorista Receptivo.,15.0,62.5,1.00,15772,2025-11-22T23:58:29.326132
1118016482,Pasante de Administración y Finanzas,15.0,62.5,1.00,13691,2025-11-23T00:05:17.287962
1118016492,Desarrollador Backend Sr,15.0,62.5,1.00,20897,2025-11-23T00:05:52.368944
1118016510,Junior Finance Analyst/Biller,15.0,62.5,1.00,14140,2025-11-23T00:06:20.887207
1118016511,Especialista Funcional de CRM,15.0,62.5,1.00,15338,2025-11-23T00:06:36.746206
1118016547,Vendedor de Cuentas Corporativas,15.0,62.5,1.00,18195,2025-11-23T00:07:42.326089
1118016576,Analista Contable,15.0,62.5,1.00,15417,2025-11-23T00:09:09.256081
1118016684,Analista de Impuestos Sr,15.0,62.5,1.00,15283,2025-11-23T00:12:04.785771
1118016707,Desarrollador WordPress PHP SSr - Base de talentos,15.0,62.5,1.00,17517,2025-11-23T00:12:36.720157
1118016788,Profesional Gastronómico,15.0,62.5,1.00,15676,2025-11-23T00:12:52.912006
1118016797,Técnico Administrador de Redes Ssr.,15.0,62.5,1.00,16588,2025-11-23T00:13:25.380459
1118016928,Devops Engineer - Remoto - 1729,15.0,62.5,1.00,17868,2025-11-23T00:15:33.384938
1118016977,Supervisor de Taller Maquinaria Pesada y Camiones,15.0,62.5,1.00,19818,2025-11-23T00:16:05.893020
1118017092,Finance Analyst,15.0,62.5,1.00,14302,2025-11-23T00:18:49.245898
1118017118,Junior Econometrics Analyst,15.0,62.5,1.00,14801,2025-11-23T00:20:21.275671
1118017157,Analista IT,15.0,62.5,1.00,15195,2025-11-23T00:21:12.041658
1118017192,Senior IT - External Audit (US client),15.0,62.5,1.00,13151,2025-11-23T00:22:37.309345
1118017259,Agente comercial de Seguros- Zona CABA,15.0,62.5,1.00,14017,2025-11-23T00:24:22.834431
1118017320,Vendedor/a Telefónico/a con experiencia en Call Center – Part-Time e Ingreso Inmediato,15.0,62.5,1.00,14322,2025-11-23T00:25:46.652761
1118017578,Analista de TESORERIA - GBA OESTE / VILLA TESEI,15.0,62.5,1.00,17140,2025-11-23T00:26:17.822132
2161563,Dibujante Técnico /Proyectista,15.0,62.5,1.00,14356,2025-11-23T00:29:15.776253
2166105,Especialista de Asuntos Legales,15.0,62.5,1.00,16800,2025-11-23T00:29:33.089318
1117960017,Analista de Comercio Exterior Sr.,15.0,62.5,1.00,69131,2025-11-23T01:11:48.612756
1117978546,"Comprador , Alimentos/Food *CABA*",15.0,62.5,1.00,70489,2025-11-23T01:15:47.401193
1118008844,Especialista de Asuntos Legales,15.0,62.5,1.00,85457,2025-11-23T01:22:01.171431
1118009709,Vendedor técnico Junior - Part time,15.0,62.5,1.00,73517,2025-11-23T01:37:11.297517
1118009746,Analista Contable | Finanzas E-commerce,15.0,62.5,1.00,77521,2025-11-23T01:38:29.332258
1118010640,Responsable de Gestión de Calidad - San Miguel,15.0,62.5,1.00,17063,2025-11-23T01:47:37.988694
1118010947,Operador MOC,15.0,62.5,1.00,19878,2025-11-23T01:48:28.556700
1118010984,Especialista en Software Segmento Terreno,15.0,62.5,1.00,15611,2025-11-23T01:48:44.681958
1118011159,Sub-Jefe de sucursal - Zona Sur,15.0,62.5,1.00,15305,2025-11-23T01:49:13.947195
1118012119,ANALISTA FUNCIONAL SEMI SENIOR,15.0,62.5,1.00,16398,2025-11-23T01:51:13.135076
1118014247,Analista Administrativo/a Semi Senior,15.0,62.5,1.00,17230,2025-11-23T01:52:53.983920
1118014335,Analista de Producción (San Martín),15.0,62.5,1.00,13432,2025-11-23T01:56:50.483399
1118014337,Ingeniero de Procesos Autopartista (San Martín),15.0,62.5,1.00,14734,2025-11-23T01:57:19.879139
1118014338,Operador de CNC (San Martín),15.0,62.5,1.00,15706,2025-11-23T01:57:36.099159
1118014364,Líder de desarrollo de Packaging,15.0,62.5,1.00,18611,2025-11-23T01:58:39.124177
1118014373,Líder Comercial – Zona Córdoba,15.0,62.5,1.00,17914,2025-11-23T01:58:57.556437
1118014391,Ejecutivo/a Comercial – Servicios de Limpieza y Vigilancia,15.0,62.5,1.00,14440,2025-11-23T02:00:01.084880
1118014394,Administrativo Contable Generalista. Zona Palermo,15.0,62.5,1.00,13329,2025-11-23T02:00:14.929523
1118014412,Gestor/Asesor de Cobranza para Mora temprana/Tardía - Call Center,15.0,62.5,1.00,14680,2025-11-23T02:00:58.823415
1118014474,Analista de Recursos Humanos,15.0,62.5,1.00,14274,2025-11-23T02:01:27.306573
1118014806,Técnico Electromecánico con exp en mantenimiento zona de trabajo San Telmo,15.0,62.5,1.00,16288,2025-11-23T02:04:50.167867
1118014844,Supervisor de Mantenimiento Electromecánico,15.0,62.5,1.00,28575,2025-11-23T02:05:33.720402
1118014861,Manager Comercial,15.0,62.5,1.00,14510,2025-11-23T02:05:48.746002
1118014874,Representante Técnico de Ventas,15.0,62.5,1.00,14991,2025-11-23T02:06:04.251164
1118014881,Analista Contable,15.0,62.5,1.00,13150,2025-11-23T02:06:17.918120
1118014887,Ejecutivo Comercial,15.0,62.5,1.00,16014,2025-11-23T02:06:34.448185
1118014902,Analista de Facturación GBA Norte,15.0,62.5,1.00,14260,2025-11-23T02:07:04.107312
1118014906,Técnico/a Electromecánico de Mantenimiento,15.0,62.5,1.00,15462,2025-11-23T02:07:36.818558
1118015094,Paid Media Junior (Part-Time 4hs – Presencial),15.0,62.5,1.00,15346,2025-11-23T02:09:55.437522
1118015143,CHOFER CAMIONETA PICK-UP,15.0,62.5,0.95,12074,2025-11-23T02:10:52.185867
1118015171,Comprador/a,15.0,62.5,1.00,15925,2025-11-23T02:11:51.895722
1118015238,Líder de Proyecto,15.0,62.5,1.00,17992,2025-11-23T02:12:40.542189
1118015287,Encargado/a de Farmacia,15.0,62.5,1.00,13918,2025-11-23T02:13:20.566867
1118015324,ESTUDIO CONTABLE BUSCA ESTUDIANTE AVANZADO DE ABOGACIA.,15.0,62.5,1.00,16745,2025-11-23T02:14:08.473820
1118015448,Coordinador de Proyecto,15.0,62.5,1.00,16390,2025-11-23T02:17:07.181470
1118015460,Administrativa,15.0,62.5,1.00,13696,2025-11-23T02:17:21.384797
1118015583,Encargado de Planta – Rubro Metalúrgico - Quilmes Oeste,15.0,62.5,1.00,13832,2025-11-23T02:18:52.893689
1118015688,"Oficial mantenimiento industrial, rubro alimenticio",15.0,62.5,1.00,12926,2025-11-23T02:20:01.765543
1118015708,Full Stack Dev (React - Node),15.0,62.5,1.00,14885,2025-11-23T02:20:17.165813
1118015761,Coordinador Logístico - CABA,15.0,62.5,1.00,13890,2025-11-23T02:21:45.618480
1118015795,Jefe de Almacenes - EZEIZA,15.0,62.5,1.00,17187,2025-11-23T02:22:50.036931
1118015821,Analista logístico - CABA,15.0,62.5,1.00,13579,2025-11-23T02:23:18.048400
2166335,"Técnico Semi Senior con conocimientos en electrónica, electromecánica y/o automatización",15.0,62.5,1.00,18244,2025-11-23T02:27:28.140254
2166339,Implementador de Software de Gestión (ERP),15.0,62.5,1.00,15364,2025-11-23T02:27:44.021242
2166371,Asistente de Comercialización,15.0,62.5,1.00,16329,2025-11-23T02:29:33.504165
1115075708,ENCARGADO de MANTENIMIENTO,15.0,62.5,1.00,17217,2025-11-23T02:34:52.965044
1116669084,VIGILADOR GENERAL,15.0,62.5,0.95,14821,2025-11-23T02:35:08.303416
1116759324,Asistente Contable zona Congreso,15.0,62.5,0.95,14746,2025-11-23T02:36:09.273802
1116831683,ASISTENTE DE IMPUESTOS,15.0,62.5,1.00,15571,2025-11-23T02:36:25.359936
1117797375,Proyectista en Automatizacion,15.0,62.5,1.00,13573,2025-11-23T02:38:11.845883
1117899491,Ejecutivo/a de Cuentas - Zona Ciudadela,15.0,62.5,1.00,14756,2025-11-23T02:39:26.408991
1117902042,Gestor/a de reclamos (Automotor),15.0,62.5,1.00,19520,2025-11-23T02:39:46.445863
1117912387,Ingeniero de Producción,15.0,62.5,1.00,15235,2025-11-23T02:40:02.199410
1117918042,Ingeniero de Procesos,15.0,62.5,1.00,14646,2025-11-23T02:40:17.359249
1117999045,Comercial para empresa de seguridad electrónica,15.0,62.5,1.00,16050,2025-11-23T02:45:12.295603
1117999345,Ejecutivo/a de Cuentas y Marketing Digital - Zona Ciudadela,15.0,62.5,1.00,15052,2025-11-23T02:45:27.866592
1118012526,GERENTE DE PRODUCTO,15.0,62.5,1.00,15859,2025-11-23T02:49:06.728777
1118012531,Contable de Impuestos,15.0,62.5,1.00,13034,2025-11-23T02:49:34.078925
1118012579,Analista impositivo Semi Sr.,15.0,62.5,1.00,12750,2025-11-23T02:50:41.947602
1118012646,Analista de Compras,15.0,62.5,1.00,13382,2025-11-23T02:53:05.002035
1118012717,Estudiante avanzado Ingenieria Industrial,15.0,62.5,1.00,12879,2025-11-23T02:53:47.819646
1118012747,Coordinador de mantenimiento,15.0,62.5,1.00,13802,2025-11-23T02:54:44.128981
1118012831,Liquidador/a de Prestaciones Médicas,15.0,62.5,1.00,13468,2025-11-23T02:56:10.235406
1118012856,Analista de procesos logísticos,15.0,62.5,1.00,17535,2025-11-23T02:56:40.465490
1118012877,Oficial de Negocios - Sucursal Virtual,15.0,62.5,1.00,19063,2025-11-23T02:57:00.041649
1118012914,Cajero/ Barra - Cafetería de Especialidad,15.0,62.5,1.00,13369,2025-11-23T02:58:13.518490
1118012915,Ingeniero/a JR (plazo fijo 4 meses),15.0,62.5,1.00,13712,2025-11-23T02:58:27.748294
1118013124,Analista Contable Semi Senior,15.0,62.5,1.00,15557,2025-11-23T03:00:27.529907
1118013333,LÍDER DE MARKETING Y COMUNICACIÓN - RED DE ESPACIOS DE COWORKING.,15.0,62.5,1.00,17019,2025-11-23T03:03:13.954125
1118013414,Asesor Comercial B2B,15.0,62.5,1.00,14673,2025-11-23T03:03:45.600568
1118013597,ASESOR COMERCIAL,15.0,62.5,1.00,13876,2025-11-23T03:07:32.405389
1118013602,INSPECTOR END ULTRASONIDO ANGULAR PHASED ARRAY NIVEL III- SECTOR GAS,15.0,62.5,1.00,15660,2025-11-23T03:07:48.582191
1118013698,Responsable de Seguridad y Salud Ocupacional,15.0,62.5,1.00,16750,2025-11-23T03:09:41.744819
1118013706,JEFE DE INSPECCIÓN - SECTOR GAS,15.0,62.5,1.00,16135,2025-11-23T03:10:19.849840
2163580,RESPONSABLE COMERCIAL/VENTAS (Retail/B2b),15.0,62.5,1.00,15460,2025-11-23T03:17:20.479360
2165991,Asesor de Ventas Automotriz,15.0,62.5,1.00,13098,2025-11-23T03:17:34.097853
2166218,Asesor Bienes Raices,15.0,62.5,1.00,17051,2025-11-23T03:18:23.518182
2166281,Analista de Importaciones - Aluar (San Fernando),15.0,62.5,1.00,14181,2025-11-23T03:21:45.595542
2166286,Sales Executive – Agente de Viajes - La Plata -,15.0,62.5,1.00,16345,2025-11-23T03:22:02.454572
2166296,Coordinador de Auditoría Médica CD,15.0,62.5,1.00,14068,2025-11-23T03:22:17.036540
2166305,Maestro Mayor de Obras,15.0,62.5,1.00,14613,2025-11-23T03:22:32.165390
1116533947,Responsable de producción,15.0,62.5,1.00,14162,2025-11-23T03:23:01.394624
1116824499,Contador/a para Concesionaria,15.0,62.5,1.00,12657,2025-11-23T03:23:28.909385
1117968095,Técnico Electromecánico,15.0,62.5,1.00,14913,2025-11-23T03:25:51.901789
1118007096,Key Account Manager,15.0,62.5,1.00,14758,2025-11-23T03:27:27.565510
1118010543,Proyectista Eléctrico,15.0,62.5,1.00,14062,2025-11-23T03:32:01.058363
1118010592,Ejecutivo de Fidelización de Cuentas,15.0,62.5,1.00,15579,2025-11-23T03:34:27.317376
1118010610,Administrativa/o para Empresa Constructora,15.0,62.5,1.00,14961,2025-11-23T03:35:27.267132
1118010676,Jefe de Taller,15.0,62.5,1.00,14888,2025-11-23T03:36:27.354942
1118010765,Gestor de Cobranza para Call Center de Empresa de Cobranza,15.0,62.5,1.00,16748,2025-11-23T03:38:31.258097
1118010774,Ejecutivo Comercial con conocimientos en Oil y Gas,15.0,62.5,1.00,17383,2025-11-23T03:38:49.159968
1118010938,Analista de operaciones Ecommerce,15.0,62.5,1.00,16326,2025-11-23T03:42:03.976109
1118010949,Vendedor/a Técnico/a de Mostrador,15.0,62.5,1.00,14563,2025-11-23T03:42:34.393183
1118010993,Analista de Marketing,15.0,62.5,1.00,14529,2025-11-23T03:44:20.982131
1118011134,Analista Sr. de Compensaciones y Beneficios - Capital Federal,15.0,62.5,1.00,14200,2025-11-23T03:45:38.076937
1118011249,Encargado de proveedores y compras,15.0,62.5,1.00,15665,2025-11-23T03:46:56.681278
1118011275,Técnico Electromecánico para planta de Automatización,15.0,62.5,1.00,16630,2025-11-23T03:47:32.232443
1118011300,Técnico Matricero Electromecánico/Mecánico,15.0,62.5,1.00,14015,2025-11-23T03:49:03.411070
1118011364,Responsable de sucursal - agro,15.0,62.5,1.00,19971,2025-11-23T03:50:06.379511
1118011473,1289CC | ANALISTA CONTABLE SR | CABA | Hibrido,15.0,62.5,1.00,15984,2025-11-23T03:52:54.437034
1118011661,Responsable comercial - Hotelería,15.0,62.5,1.00,15663,2025-11-23T03:55:18.431421
1118011906,Técnico Electricista - Pilar,15.0,62.5,1.00,14801,2025-11-23T03:56:18.217937
1118011921,Coordinador de Administracion,15.0,62.5,1.00,17560,2025-11-23T03:56:36.293379
2164146,Ingeniero/a de Servicio de Campo (Electrónica/Mecánica),15.0,62.5,1.00,15573,2025-11-23T03:57:07.008785
2166200,Analista Contable Financiero,15.0,62.5,1.00,20064,2025-11-23T04:02:11.020808
2166211,JEFE de SEGURIDAD e HIGIENE y MEDIO AMBIENTE,15.0,62.5,1.00,15914,2025-11-23T04:03:21.948089
1117985003,Administrativo Contable Sr. HIBRIDO – PyME en expansión – Caballito,15.0,62.5,1.00,15668,2025-11-23T04:08:01.982705
1118004848,CTO con experiencia en Blockchain,15.0,62.5,1.00,15407,2025-11-23T04:08:47.284979
1118006160,Asesor técnico para Empresa de Revestimientos San Isidro,15.0,62.5,1.00,16486,2025-11-23T04:10:46.651013
1118008846,Analista de Marketing,15.0,62.5,1.00,14964,2025-11-23T04:12:13.915750
